Name,CMC,Colors,Color identity,Supertypes,Types,Subtypes,Rarity,Set,Power,Toughness,Loyalty,Text
"Depala, Pilot Exemplar",3.0,"['Red', 'White']","['R', 'W']",['Legendary'],['Creature'],"['Dwarf', 'Pilot']",Rare,KLR,3,3,None,"Other Dwarves you control get +1/+1.\nEach Vehicle you control gets +1/+1 as long as it's a creature.\nWhenever Depala, Pilot Exemplar becomes tapped, you may pay {X}. If you do, reveal the top X cards of your library, put all Dwarf and Vehicle cards from among them into your hand, then put the rest on the bottom of your library in a random order."
Essence Extraction,3.0,['Black'],['B'],None,['Instant'],None,Uncommon,KLR,None,None,None,Essence Extraction deals 3 damage to target creature and you gain 3 life.
Dark Intimations,5.0,"['Black', 'Red', 'Blue']","['B', 'R', 'U']",None,['Sorcery'],None,Rare,KLR,None,None,None,"Each opponent sacrifices a creature or planeswalker, then discards a card. You return a creature or planeswalker card from your graveyard to your hand, then draw a card.\nWhen you cast a Bolas planeswalker spell, exile Dark Intimations from your graveyard. That planeswalker enters the battlefield with an additional loyalty counter on it."
Embraal Bruiser,2.0,['Black'],['B'],None,['Creature'],"['Human', 'Warrior']",Uncommon,KLR,3,1,None,Embraal Bruiser enters the battlefield tapped.\nEmbraal Bruiser has menace as long as you control an artifact.
Scrapper Champion,4.0,['Red'],['R'],None,['Creature'],"['Human', 'Artificer']",Uncommon,KLR,2,2,None,"Double strike (This creature deals both first-strike and regular combat damage.)\nWhen Scrapper Champion enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Scrapper Champion attacks, you may pay {E}{E}. If you do, put a +1/+1 counter on it."
Contraband Kingpin,2.0,"['Black', 'Blue']","['B', 'U']",None,['Creature'],"['Aetherborn', 'Rogue']",Uncommon,KLR,1,4,None,"Lifelink\nWhenever an artifact enters the battlefield under your control, scry 1."
Die Young,2.0,['Black'],['B'],None,['Sorcery'],None,Common,KLR,None,None,None,"Choose target creature. You get {E}{E} (two energy counters), then you may pay any amount of {E}. The creature gets -1/-1 until end of turn for each {E} paid this way."
Cloudblazer,5.0,"['Blue', 'White']","['U', 'W']",None,['Creature'],"['Human', 'Scout']",Uncommon,KLR,2,2,None,"Flying\nWhen Cloudblazer enters the battlefield, you gain 2 life and draw two cards."
Heart of Kiran,2.0,None,None,['Legendary'],['Artifact'],['Vehicle'],Mythic,KLR,4,4,None,"Flying, vigilance\nCrew 3 (Tap any number of creatures you control with total power 3 or more: This Vehicle becomes an artifact creature until end of turn.)\nYou may remove a loyalty counter from a planeswalker you control rather than pay Heart of Kiran's crew cost."
Demon of Dark Schemes,6.0,['Black'],['B'],None,['Creature'],['Demon'],Mythic,KLR,5,5,None,"Flying\nWhen Demon of Dark Schemes enters the battlefield, all other creatures get -2/-2 until end of turn.\nWhenever another creature dies, you get {E} (an energy counter).\n{2}{B}, Pay {E}{E}{E}{E}: Put target creature card from a graveyard onto the battlefield under your control tapped."
Ajani Unyielding,6.0,"['Green', 'White']","['G', 'W']",['Legendary'],['Planeswalker'],['Ajani'],Mythic,KLR,None,None,4,[+2]: Reveal the top three cards of your library. Put all nonland permanent cards revealed this way into your hand and the rest on the bottom of your library in any order.\n[−2]: Exile target creature. Its controller gains life equal to its power.\n[−9]: Put five +1/+1 counters on each creature you control and five loyalty counters on each other planeswalker you control.
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,KLR,None,None,None,({T}: Add {B}.)
Wildest Dreams,1.0,['Green'],['G'],None,['Sorcery'],None,Rare,KLR,None,None,None,Return X target cards from your graveyard to your hand. Exile Wildest Dreams.
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,KLR,None,None,None,({T}: Add {W}.)
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,KLR,None,None,None,({T}: Add {R}.)
Defiant Salvager,3.0,['Black'],['B'],None,['Creature'],"['Aetherborn', 'Artificer']",Common,KLR,2,2,None,Sacrifice an artifact or creature: Put a +1/+1 counter on Defiant Salvager. Activate only as a sorcery.
Wild Wanderer,4.0,['Green'],['G'],None,['Creature'],"['Elf', 'Druid']",Common,KLR,3,2,None,"When Wild Wanderer enters the battlefield, you may search your library for a basic land card, put it onto the battlefield tapped, then shuffle."
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,KLR,None,None,None,({T}: Add {W}.)
Daring Demolition,4.0,['Black'],['B'],None,['Sorcery'],None,Common,KLR,None,None,None,Destroy target creature or Vehicle.
Verdurous Gearhulk,5.0,['Green'],['G'],None,"['Artifact', 'Creature']",['Construct'],Mythic,KLR,4,4,None,"Trample\nWhen Verdurous Gearhulk enters the battlefield, distribute four +1/+1 counters among any number of target creatures you control."
Spirebluff Canal,0.0,None,"['R', 'U']",None,['Land'],None,Rare,KLR,None,None,None,Spirebluff Canal enters the battlefield tapped unless you control two or fewer other lands.\n{T}: Add {U} or {R}.
Alley Strangler,3.0,['Black'],['B'],None,['Creature'],"['Aetherborn', 'Rogue']",Common,KLR,2,3,None,Menace
Unbridled Growth,1.0,['Green'],['G'],None,['Enchantment'],['Aura'],Common,KLR,None,None,None,"Enchant land\nEnchanted land has ""{T}: Add one mana of any color.""\nSacrifice Unbridled Growth: Draw a card."
Foundry Inspector,3.0,None,None,None,"['Artifact', 'Creature']",['Construct'],Uncommon,KLR,3,2,None,Artifact spells you cast cost {1} less to cast.
Thriving Rhino,3.0,['Green'],['G'],None,['Creature'],['Rhino'],Common,KLR,2,3,None,"When Thriving Rhino enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Thriving Rhino attacks, you may pay {E}{E}. If you do, put a +1/+1 counter on it."
Mountain,0.0,None,['R'],['Basic'],['Land'],['Mountain'],Common,KLR,None,None,None,({T}: Add {R}.)
Aetherborn Marauder,4.0,['Black'],['B'],None,['Creature'],"['Aetherborn', 'Rogue']",Uncommon,KLR,2,2,None,"Flying, lifelink\nWhen Aetherborn Marauder enters the battlefield, move any number of +1/+1 counters from other permanents you control onto Aetherborn Marauder."
Servant of the Conduit,2.0,['Green'],['G'],None,['Creature'],"['Elf', 'Druid']",Uncommon,KLR,2,2,None,"When Servant of the Conduit enters the battlefield, you get {E}{E} (two energy counters).\n{T}, Pay {E}: Add one mana of any color."
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,KLR,None,None,None,({T}: Add {B}.)
Aether Poisoner,2.0,['Black'],['B'],None,['Creature'],"['Human', 'Artificer']",Common,KLR,1,1,None,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)\nWhen Aether Poisoner enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Aether Poisoner attacks, you may pay {E}{E}. If you do, create a 1/1 colorless Servo artifact creature token."
Sage of Shaila's Claim,2.0,['Green'],['G'],None,['Creature'],"['Elf', 'Druid']",Common,KLR,2,1,None,"When Sage of Shaila's Claim enters the battlefield, you get {E}{E}{E} (three energy counters)."
Swamp,0.0,None,['B'],['Basic'],['Land'],['Swamp'],Common,KLR,None,None,None,({T}: Add {B}.)
Wind-Kin Raiders,6.0,['Blue'],['U'],None,['Creature'],"['Human', 'Artificer']",Uncommon,KLR,4,3,None,Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nFlying
Rishkar's Expertise,6.0,['Green'],['G'],None,['Sorcery'],None,Rare,KLR,None,None,None,Draw cards equal to the greatest power among creatures you control.\nYou may cast a spell with mana value 5 or less from your hand without paying its mana cost.
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,KLR,None,None,None,({T}: Add {U}.)
Whir of Invention,3.0,['Blue'],['U'],None,['Instant'],None,Rare,KLR,None,None,None,"Improvise (Your artifacts can help cast this spell. Each artifact you tap after you're done activating mana abilities pays for {1}.)\nSearch your library for an artifact card with mana value X or less, put it onto the battlefield, then shuffle."
"Rishkar, Peema Renegade",3.0,['Green'],['G'],['Legendary'],['Creature'],"['Elf', 'Druid']",Rare,KLR,2,2,None,"When Rishkar, Peema Renegade enters the battlefield, put a +1/+1 counter on each of up to two target creatures.\nEach creature you control with a counter on it has ""{T}: Add {G}."""
Fireforger's Puzzleknot,2.0,None,['R'],None,['Artifact'],None,Common,KLR,None,None,None,"When Fireforger's Puzzleknot enters the battlefield, it deals 1 damage to any target.\n{2}{R}, Sacrifice Fireforger's Puzzleknot: It deals 1 damage to any target."
Weldfast Wingsmith,4.0,['Blue'],['U'],None,['Creature'],"['Human', 'Artificer']",Common,KLR,3,3,None,"Whenever an artifact enters the battlefield under your control, Weldfast Wingsmith gains flying until end of turn."
Riparian Tiger,5.0,['Green'],['G'],None,['Creature'],['Cat'],Common,KLR,4,4,None,"Trample\nWhen Riparian Tiger enters the battlefield, you get {E}{E} (two energy counters).\nWhenever Riparian Tiger attacks, you may pay {E}{E}. If you do, it gets +2/+2 until end of turn."
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,KLR,None,None,None,({T}: Add {U}.)
Trophy Mage,3.0,['Blue'],['U'],None,['Creature'],"['Human', 'Wizard']",Uncommon,KLR,2,2,None,"When Trophy Mage enters the battlefield, you may search your library for an artifact card with mana value 3, reveal it, put it into your hand, then shuffle."
Ridgescale Tusker,5.0,['Green'],['G'],None,['Creature'],"['Pangolin', 'Beast']",Uncommon,KLR,5,5,None,"When Ridgescale Tusker enters the battlefield, put a +1/+1 counter on each other creature you control."
Island,0.0,None,['U'],['Basic'],['Land'],['Island'],Common,KLR,None,None,None,({T}: Add {U}.)
Peema Outrider,4.0,['Green'],['G'],None,['Creature'],"['Elf', 'Artificer']",Common,KLR,3,3,None,"Trample\nFabricate 1 (When this creature enters the battlefield, put a +1/+1 counter on it or create a 1/1 colorless Servo artifact creature token.)"
Plains,0.0,None,['W'],['Basic'],['Land'],['Plains'],Common,KLR,None,None,None,({T}: Add {W}.)
Torrential Gearhulk,6.0,['Blue'],['U'],None,"['Artifact', 'Creature']",['Construct'],Mythic,KLR,5,6,None,"Flash\nWhen Torrential Gearhulk enters the battlefield, you may cast target instant card from your graveyard without paying its mana cost. If that spell would be put into your graveyard this turn, exile it instead."
Peema Aether-Seer,4.0,['Green'],['G'],None,['Creature'],"['Elf', 'Druid']",Uncommon,KLR,3,2,None,"When Peema Aether-Seer enters the battlefield, you get an amount of {E} (energy counters) equal to the greatest power among creatures you control.\nPay {E}{E}{E}: Target creature blocks this turn if able."
"Oviya Pashiri, Sage Lifecrafter",1.0,['Green'],['G'],['Legendary'],['Creature'],"['Human', 'Artificer']",Rare,KLR,1,2,None,"{2}{G}, {T}: Create a 1/1 colorless Servo artifact creature token.\n{4}{G}, {T}: Create an X/X colorless Construct artifact creature token, where X is the number of creatures you control."
Filigree Familiar,3.0,None,None,None,"['Artifact', 'Creature']",['Fox'],Uncommon,KLR,2,2,None,"When Filigree Familiar enters the battlefield, you gain 2 life.\nWhen Filigree Familiar dies, draw a card."
Ornamental Courage,1.0,['Green'],['G'],None,['Instant'],None,Common,KLR,None,None,None,Untap target creature. It gets +1/+3 until end of turn.
"Nissa, Vital Force",5.0,['Green'],['G'],['Legendary'],['Planeswalker'],['Nissa'],Mythic,KLR,None,None,5,"[+1]: Untap target land you control. Until your next turn, it becomes a 5/5 Elemental creature with haste. It's still a land.\n[−3]: Return target permanent card from your graveyard to your hand.\n[−6]: You get an emblem with ""Whenever a land enters the battlefield under your control, you may draw a card."""
